,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Trades*Price,Day_Perc_Change,Trend
387,FORTIS,EQ,2018-12-04,147.8,148.45,148.95,147.65,        148.60,148.45,148.32,674636,100059962.65,5883,486275,72.08,2018,12,873331.35,0.0043978349120430416,Slight or No change
388,FORTIS,EQ,2018-12-05,148.45,147.6,148.4,146.75,        147.75,147.85,147.49,594365,87661860.65,3947,235351,39.6,2018,12,583563.95,-0.004041764904008094,Slight or No change
389,FORTIS,EQ,2018-12-06,147.85,147.15,148.0,146.75,        147.40,147.4,147.37,620635,91461381.95,3082,270854,43.64,2018,12,454286.80000000005,-0.003043625295907959,Slight or No change
390,FORTIS,EQ,2018-12-07,147.4,147.25,147.8,147.0,        147.15,147.1,147.21,414163,60969233.75,3593,230123,55.56,2018,12,528530.2999999999,-0.002035278154681186,Slight or No change
391,FORTIS,EQ,2018-12-10,147.1,147.9,150.45,147.05,        150.00,150.05,149.4,1738612,259753839.85,10665,1016323,58.46,2018,12,1600283.2500000002,0.020054384772263845,Slight or No change
392,FORTIS,EQ,2018-12-11,150.05,149.5,151.8,149.1,        150.85,150.85,150.95,1130379,170634321.55,7182,640801,56.69,2018,12,1083404.7,0.005331556147950556,Slight or No change
393,FORTIS,EQ,2018-12-12,150.85,151.2,152.95,150.6,        152.90,152.85,152.18,1137179,173057941.3,4567,761728,66.98,2018,12,698065.95,0.013258203513423883,Slight or No change
394,FORTIS,EQ,2018-12-13,152.85,153.0,153.0,149.6,        150.95,151.6,151.06,1387139,209542833.65,5756,811701,58.52,2018,12,872609.6,-0.008177952240758901,Slight or No change
395,FORTIS,EQ,2018-12-14,151.6,151.7,152.0,130.0,        141.10,141.45,139.68,19939263,2785025856.45,95193,3825438,19.19,2018,12,13465049.85,-0.06695250659630614,Slight or No change
396,FORTIS,EQ,2018-12-17,141.45,140.0,142.1,136.1,        136.45,137.05,137.78,4644258,639902265.05,24207,1824843,39.29,2018,12,3317569.35,-0.031106398020501747,Slight or No change
397,FORTIS,EQ,2018-12-18,137.05,136.3,137.9,134.65,        136.20,136.15,135.62,2425611,328953536.0,8538,1616495,66.64,2018,12,1162448.7,-0.006566946369938043,Slight or No change
398,FORTIS,EQ,2018-12-19,136.15,136.3,138.25,136.1,        137.00,137.15,136.98,1264147,173157107.0,6553,670908,53.07,2018,12,898743.9500000001,0.0073448402497244825,Slight or No change
399,FORTIS,EQ,2018-12-20,137.15,137.2,137.3,134.7,        135.35,135.55,135.94,1508541,205075520.9,4657,1111837,73.7,2018,12,631256.3500000001,-0.011666059059423972,Slight or No change
400,FORTIS,EQ,2018-12-21,135.55,136.0,138.4,134.55,        135.00,134.95,135.93,1332380,181112619.65,5685,778903,58.46,2018,12,767190.7499999999,-0.004426410918480395,Slight or No change
401,FORTIS,EQ,2018-12-24,134.95,135.4,135.9,134.6,        134.90,134.95,135.12,1278231,172711284.25,3353,967955,75.73,2018,12,452487.35,0.0,Slight or No change
402,FORTIS,EQ,2018-12-26,134.95,134.6,135.8,134.2,        135.20,135.2,134.96,546089,73699511.95,2164,235220,43.07,2018,12,292572.8,0.0018525379770284456,Slight or No change
403,FORTIS,EQ,2018-12-27,135.2,135.45,136.5,133.2,        134.50,134.15,134.78,1784316,240491082.35,5937,1140712,63.93,2018,12,796448.55,-0.007766272189348999,Slight or No change
404,FORTIS,EQ,2018-12-28,134.15,134.7,138.5,134.1,        138.30,137.4,136.22,803545,109456600.6,8675,459040,57.13,2018,12,1191945.0,0.0242266120014909,Slight or No change
405,FORTIS,EQ,2018-12-31,137.4,138.0,141.85,137.5,        139.95,140.5,140.11,1851994,259476087.7,11758,1189528,64.23,2018,12,1651999.0,0.022561863173216734,Slight or No change
406,FORTIS,EQ,2019-01-01,140.5,140.5,140.55,138.55,        140.30,140.2,139.37,624458,87032679.25,2877,386823,61.95,2019,1,403355.39999999997,-0.002135231316726105,Slight or No change
407,FORTIS,EQ,2019-01-02,140.2,139.9,141.25,139.3,        140.50,140.5,140.35,681165,95601869.95,8077,385438,56.59,2019,1,1134818.5,0.0021398002853068032,Slight or No change
408,FORTIS,EQ,2019-01-03,140.5,140.15,141.7,140.0,        140.75,140.75,140.91,396135,55821119.65,9867,226904,57.28,2019,1,1388780.25,0.001779359430605032,Slight or No change
409,FORTIS,EQ,2019-01-04,140.75,140.3,141.2,139.25,        140.30,140.3,140.36,790643,110977586.45,3976,483666,61.17,2019,1,557832.8,-0.003197158081705065,Slight or No change
410,FORTIS,EQ,2019-01-07,140.3,140.5,140.9,139.1,        140.00,139.9,140.04,578155,80963127.15,5164,317485,54.91,2019,1,722443.6,-0.0028510334996436626,Slight or No change
411,FORTIS,EQ,2019-01-08,139.9,139.25,140.9,139.2,        139.20,139.4,139.78,330240,46159471.2,2805,165249,50.04,2019,1,391017.0,-0.0035739814152966343,Slight or No change
412,FORTIS,EQ,2019-01-09,139.4,139.4,140.0,138.1,        138.60,139.2,138.93,463832,64442339.0,5706,227517,49.05,2019,1,794275.2,-0.0014347202295553751,Slight or No change
413,FORTIS,EQ,2019-01-10,139.2,139.2,140.55,138.3,        140.00,139.95,139.92,1189523,166432932.3,6639,955408,80.32,2019,1,929128.0499999999,0.005387931034482651,Slight or No change
414,FORTIS,EQ,2019-01-11,139.95,140.0,140.35,139.35,        139.80,139.9,139.93,297526,41632102.3,4794,214165,71.98,2019,1,670680.6,-0.0003572704537333493,Slight or No change
415,FORTIS,EQ,2019-01-14,139.9,140.7,140.7,139.0,        139.05,139.3,139.3,212638,29620750.9,5479,139128,65.43,2019,1,763224.7000000001,-0.0042887776983558945,Slight or No change
416,FORTIS,EQ,2019-01-15,139.3,139.25,139.8,137.6,        138.05,138.25,138.67,313646,43493891.5,7137,175616,55.99,2019,1,986690.25,-0.007537688442211143,Slight or No change
417,FORTIS,EQ,2019-01-16,138.25,139.5,140.2,137.7,        137.75,137.9,138.29,818662,113210361.6,17439,423255,51.7,2019,1,2404838.1,-0.0025316455696202667,Slight or No change
418,FORTIS,EQ,2019-01-17,137.9,138.3,138.3,136.35,        136.50,136.55,137.04,1022473,140117524.15,28198,796598,77.91,2019,1,3850436.9000000004,-0.00978970268310364,Slight or No change
419,FORTIS,EQ,2019-01-18,136.55,136.65,136.65,135.25,        135.80,135.5,135.76,524388,71189028.85,6136,405940,77.41,2019,1,831428.0,-0.007689491028927242,Slight or No change
420,FORTIS,EQ,2019-01-21,135.5,135.5,135.8,135.2,        135.30,135.45,135.47,729369,98807275.1,10162,529264,72.56,2019,1,1376442.9,-0.0003690036900370064,Slight or No change
421,FORTIS,EQ,2019-01-22,135.45,135.15,137.45,135.15,        135.40,135.85,135.62,513395,69625610.85,4302,386800,75.34,2019,1,584426.7,0.0029531192321889943,Slight or No change
422,FORTIS,EQ,2019-01-23,135.85,135.9,136.6,135.4,        135.50,135.5,135.7,1090339,147954046.85,6702,932964,85.57,2019,1,908121.0,-0.0025763709974235827,Slight or No change
423,FORTIS,EQ,2019-01-24,135.5,135.35,136.85,135.35,        135.95,136.35,135.94,599598,81507932.95,9027,451960,75.38,2019,1,1230831.45,0.006273062730627332,Slight or No change
424,FORTIS,EQ,2019-01-25,136.35,135.85,136.7,135.1,        135.45,135.4,135.8,524340,71207311.2,8904,403767,77.0,2019,1,1205601.6,-0.006967363403006854,Slight or No change
425,FORTIS,EQ,2019-01-28,135.4,135.6,136.4,134.85,        135.60,135.85,135.68,1242789,168616791.6,17900,895871,72.09,2019,1,2431715.0,0.0033234859675035366,Slight or No change
426,FORTIS,EQ,2019-01-29,135.85,135.2,135.9,135.1,        135.50,135.5,135.45,760124,102960499.95,8959,491113,64.61,2019,1,1213944.5,-0.0025763709974235827,Slight or No change
427,FORTIS,EQ,2019-01-30,135.5,135.15,136.0,135.1,        135.25,135.3,135.43,590319,79946402.7,5059,410634,69.56,2019,1,684482.7000000001,-0.0014760147601474705,Slight or No change
428,FORTIS,EQ,2019-01-31,135.3,135.3,136.0,135.0,        135.25,135.2,135.2,382175,51670559.7,2898,328990,86.08,2019,1,391809.6,-0.0007390983000741258,Slight or No change
429,FORTIS,EQ,2019-02-01,135.2,134.15,135.95,134.0,        135.50,135.2,135.01,617588,83377815.0,2893,515909,83.54,2019,2,391133.6,0.0,Slight or No change
430,FORTIS,EQ,2019-02-04,135.2,135.25,135.85,134.4,        135.00,134.85,134.83,255545,34455889.45,4750,159528,62.43,2019,2,640537.5,-0.0025887573964497035,Slight or No change
431,FORTIS,EQ,2019-02-05,134.85,134.6,135.3,134.3,        134.90,134.9,134.68,401925,54130881.9,4363,312692,77.8,2019,2,588568.7000000001,0.0003707823507601571,Slight or No change
432,FORTIS,EQ,2019-02-06,134.9,134.5,138.45,134.2,        135.00,134.95,135.05,457606,61797729.75,5645,310610,67.88,2019,2,761792.7499999999,0.0003706449221645425,Slight or No change
433,FORTIS,EQ,2019-02-07,134.95,135.25,135.25,134.0,        134.25,134.55,134.56,184088,24771449.15,3310,103085,56.0,2019,2,445360.50000000006,-0.002964060763245513,Slight or No change
434,FORTIS,EQ,2019-02-08,134.55,134.8,135.75,134.4,        134.95,135.05,135.04,520445,70279373.6,4514,350521,67.35,2019,2,609615.7000000001,0.00371609067261236,Slight or No change
435,FORTIS,EQ,2019-02-11,135.05,134.75,135.4,134.0,        134.85,134.65,134.77,251970,33958906.2,2288,172818,68.59,2019,2,308079.2,-0.0029618659755646926,Slight or No change
436,FORTIS,EQ,2019-02-12,134.65,133.2,135.4,133.2,        134.95,135.0,134.94,367457,49586406.25,5184,267888,72.9,2019,2,699840.0,0.0025993316004455647,Slight or No change
437,FORTIS,EQ,2019-02-13,135.0,134.65,135.75,134.25,        134.70,134.5,134.56,232273,31254664.05,2452,137870,59.36,2019,2,329794.0,-0.0037037037037036535,Slight or No change
438,FORTIS,EQ,2019-02-14,134.5,133.0,134.95,133.0,        134.80,134.6,134.25,884532,118744768.1,4441,339485,38.38,2019,2,597758.6,0.0007434944237918462,Slight or No change
439,FORTIS,EQ,2019-02-15,134.6,134.6,137.5,134.15,        134.90,134.95,135.45,1014566,137419344.55,6044,618946,61.01,2019,2,815637.7999999999,0.002600297176820199,Slight or No change
440,FORTIS,EQ,2019-02-18,134.95,134.7,135.4,133.6,        134.90,134.95,134.91,901528,121629147.55,10427,679966,75.42,2019,2,1407123.65,0.0,Slight or No change
441,FORTIS,EQ,2019-02-19,134.95,134.05,135.6,134.05,        135.00,135.05,134.97,1012695,136686542.6,13219,745496,73.62,2019,2,1785225.9500000002,0.0007410151908116003,Slight or No change
442,FORTIS,EQ,2019-02-20,135.05,135.05,139.0,134.7,        137.20,136.9,137.19,1062706,145796116.4,11659,816918,76.87,2019,2,1596117.1,0.013698630136986356,Slight or No change
443,FORTIS,EQ,2019-02-21,136.9,135.8,137.8,135.45,        135.50,135.6,136.45,1188565,162183858.0,12444,893276,75.16,2019,2,1687406.4,-0.009495982468955555,Slight or No change
444,FORTIS,EQ,2019-02-22,135.6,135.15,136.75,135.15,        135.40,135.6,135.79,1039654,141176901.15,11035,762569,73.35,2019,2,1496346.0,0.0,Slight or No change
445,FORTIS,EQ,2019-02-25,135.6,135.6,136.85,135.6,        136.40,136.0,136.19,841351,114582061.35,7610,718634,85.41,2019,2,1034960.0,0.002949852507374784,Slight or No change
446,FORTIS,EQ,2019-02-26,136.0,136.25,138.85,134.6,        134.65,135.0,136.05,1900504,258557621.5,8812,1347329,70.89,2019,2,1189620.0,-0.007352941176470562,Slight or No change
447,FORTIS,EQ,2019-02-27,135.0,134.15,135.5,134.1,        134.45,134.35,134.74,336099,45285277.95,6040,181302,53.94,2019,2,811474.0,-0.004814814814814827,Slight or No change
448,FORTIS,EQ,2019-02-28,134.35,134.15,135.45,133.15,        134.60,134.75,134.26,409167,54936561.3,4878,306757,74.97,2019,2,657310.5,0.0029772981019724476,Slight or No change
449,FORTIS,EQ,2019-03-01,134.75,134.55,135.4,134.1,        134.80,134.75,134.72,256378,34538396.55,3520,157306,61.36,2019,3,474320.0,0.0,Slight or No change
450,FORTIS,EQ,2019-03-05,134.75,134.0,135.45,133.55,        134.20,134.25,134.32,626833,84198862.05,8642,438504,69.96,2019,3,1160188.5,-0.0037105751391465214,Slight or No change
451,FORTIS,EQ,2019-03-06,134.25,134.6,135.0,132.75,        134.50,134.0,133.8,1401575,187532043.75,15752,950112,67.79,2019,3,2110768.0,-0.0018621973929237035,Slight or No change
452,FORTIS,EQ,2019-03-07,134.0,133.9,135.8,133.65,        135.10,135.1,134.99,636165,85875094.95,12330,467587,73.5,2019,3,1665783.0,0.008208955223880654,Slight or No change
453,FORTIS,EQ,2019-03-08,135.1,135.1,135.85,134.75,        134.90,134.95,135.04,438444,59208614.55,6268,368026,83.94,2019,3,845866.6,-0.0011102886750555818,Slight or No change
454,FORTIS,EQ,2019-03-11,134.95,134.95,135.75,134.6,        135.70,135.45,135.02,616933,83295918.1,4149,498428,80.79,2019,3,561982.0499999999,0.003705075954057113,Slight or No change
455,FORTIS,EQ,2019-03-12,135.45,135.9,142.9,135.45,        141.90,141.8,140.2,1783197,250003778.9,11750,1219725,68.4,2019,3,1666150.0000000002,0.04688076781100059,Slight or No change
456,FORTIS,EQ,2019-03-13,141.8,142.8,143.0,137.55,        139.10,139.5,140.29,526384,73846476.85,4552,177680,33.75,2019,3,635004.0,-0.016220028208744797,Slight or No change
457,FORTIS,EQ,2019-03-14,139.5,139.5,140.4,135.05,        135.70,136.1,137.07,768420,105329288.9,8856,406008,52.84,2019,3,1205301.5999999999,-0.0243727598566309,Slight or No change
458,FORTIS,EQ,2019-03-15,136.1,135.3,138.2,135.0,        137.30,137.8,137.64,4109349,565591131.25,10340,3806867,92.64,2019,3,1424852.0000000002,0.012490815576782,Slight or No change
459,FORTIS,EQ,2019-03-18,137.8,136.7,137.3,135.65,        136.40,136.9,136.64,369409,50475545.8,3602,209682,56.76,2019,3,493113.80000000005,-0.0065312046444122585,Slight or No change
460,FORTIS,EQ,2019-03-19,136.9,136.3,137.5,135.0,        136.60,136.65,136.2,1009222,137460879.25,8176,211257,20.93,2019,3,1117250.4000000001,-0.0018261504747991708,Slight or No change
461,FORTIS,EQ,2019-03-20,136.65,137.95,137.95,135.5,        136.20,136.3,136.23,4510974,614524291.05,5840,4029305,89.32,2019,3,795992.0000000001,-0.0025612879619465456,Slight or No change
462,FORTIS,EQ,2019-03-22,136.3,136.4,137.1,135.7,        136.75,136.35,136.38,390016,53190623.95,2446,200847,51.5,2019,3,333512.1,0.0003668378576668907,Slight or No change
463,FORTIS,EQ,2019-03-25,136.35,136.2,137.8,134.75,        137.40,136.85,136.31,566509,77221427.1,2620,326009,57.55,2019,3,358547.0,0.003667033370003736,Slight or No change
464,FORTIS,EQ,2019-03-26,136.85,136.65,137.4,136.0,        136.25,136.3,136.44,493827,67378890.95,2203,331135,67.05,2019,3,300268.9,-0.004018998903909221,Slight or No change
465,FORTIS,EQ,2019-03-27,136.3,136.5,138.4,136.0,        137.60,137.45,136.9,779034,106652292.45,3722,549777,70.57,2019,3,511588.89999999997,0.008437270726338708,Slight or No change
466,FORTIS,EQ,2019-03-28,137.45,137.4,138.85,135.8,        136.20,136.6,137.28,388808,53374472.35,4101,161224,41.47,2019,3,560196.6,-0.006184066933430321,Slight or No change
467,FORTIS,EQ,2019-03-29,136.6,136.75,137.3,135.4,        135.60,135.75,136.11,664481,90444677.8,3960,423092,63.67,2019,3,537570.0,-0.006222547584187388,Slight or No change
468,FORTIS,EQ,2019-04-01,135.75,136.45,137.05,136.15,        136.60,136.6,136.62,223189,30491884.35,1317,158057,70.82,2019,4,179902.19999999998,0.006261510128913406,Slight or No change
469,FORTIS,EQ,2019-04-02,136.6,136.85,137.45,136.2,        136.85,137.05,136.95,507874,69553112.3,3684,294469,57.98,2019,4,504892.20000000007,0.0032942898975110158,Slight or No change
470,FORTIS,EQ,2019-04-03,137.05,136.8,138.0,136.05,        136.20,136.4,136.63,383119,52345587.25,1945,243857,63.65,2019,4,265298.0,-0.004742794600510858,Slight or No change
471,FORTIS,EQ,2019-04-04,136.4,137.25,137.45,136.2,        136.50,136.8,136.66,293462,40105766.95,2344,103255,35.19,2019,4,320659.2,0.0029325513196480912,Slight or No change
472,FORTIS,EQ,2019-04-05,136.8,137.0,138.85,136.2,        136.40,136.75,136.94,1110396,152060072.9,4240,453030,40.8,2019,4,579820.0,-0.0003654970760235132,Slight or No change
473,FORTIS,EQ,2019-04-08,136.75,136.4,137.15,134.75,        135.50,135.15,135.94,778588,105841779.8,6035,578071,74.25,2019,4,815630.25,-0.011700182815356452,Slight or No change
474,FORTIS,EQ,2019-04-09,135.15,135.5,136.6,135.1,        135.60,135.65,135.69,255576,34678705.8,4811,116420,45.55,2019,4,652612.15,0.0036995930447649705,Slight or No change
475,FORTIS,EQ,2019-04-10,135.65,135.5,136.25,135.25,        135.70,135.75,135.69,186999,25374348.0,1279,120858,64.63,2019,4,173624.25,0.0007371913011426923,Slight or No change
476,FORTIS,EQ,2019-04-11,135.75,135.8,137.35,135.5,        136.50,136.65,136.6,528653,72211882.95,2570,327498,61.95,2019,4,351190.5,0.006629834254143763,Slight or No change
477,FORTIS,EQ,2019-04-12,136.65,136.0,144.85,136.0,        138.90,138.75,141.13,2355983,332509758.75,14693,836536,35.51,2019,4,2038653.75,0.015367727771679496,Slight or No change
478,FORTIS,EQ,2019-04-15,138.75,139.15,141.8,138.75,        140.90,141.1,140.73,950881,133812839.65,5846,624083,65.63,2019,4,824870.6,0.016936936936936986,Slight or No change
479,FORTIS,EQ,2019-04-16,141.1,141.9,141.9,139.85,        140.75,141.15,141.04,441128,62218480.15,2184,258286,58.55,2019,4,308271.60000000003,0.0003543586109142627,Slight or No change
480,FORTIS,EQ,2019-04-18,141.15,141.4,141.4,139.0,        140.10,140.4,140.1,581496,81470116.95,3945,210671,36.23,2019,4,553878.0,-0.005313496280552554,Slight or No change
481,FORTIS,EQ,2019-04-22,140.4,139.6,140.35,139.2,        139.50,139.55,139.67,380870,53196212.45,2553,192815,50.62,2019,4,356271.15,-0.006054131054130996,Slight or No change
482,FORTIS,EQ,2019-04-23,139.55,139.65,140.7,138.5,        139.20,139.5,139.4,549528,76603510.5,5964,302613,55.07,2019,4,831978.0,-0.0003582945180939934,Slight or No change
483,FORTIS,EQ,2019-04-24,139.5,139.9,139.9,139.0,        139.00,139.15,139.2,444148,61823373.8,2123,374081,84.22,2019,4,295415.45,-0.002508960573476715,Slight or No change
484,FORTIS,EQ,2019-04-25,139.15,139.0,140.1,138.6,        138.95,138.95,139.41,516366,71984677.05,5329,248543,48.13,2019,4,740464.5499999999,-0.0014372978799856995,Slight or No change
485,FORTIS,EQ,2019-04-26,138.95,139.4,139.7,138.5,        139.00,139.1,139.0,308156,42832690.15,2113,164968,53.53,2019,4,293918.3,0.0010795250089961073,Slight or No change
486,FORTIS,EQ,2019-04-30,139.1,138.15,139.1,137.0,        138.85,138.55,137.99,485562,67001069.6,6873,230008,47.37,2019,4,952254.15,-0.003953989935298274,Slight or No change
487,FORTIS,EQ,2019-05-02,138.55,138.9,138.9,137.0,        137.70,137.85,137.68,238818,32880572.05,1732,118452,49.6,2019,5,238756.19999999998,-0.005052327679538227,Slight or No change
488,FORTIS,EQ,2019-05-03,137.85,137.85,138.45,137.3,        137.55,137.75,137.86,134430,18532525.55,888,74590,55.49,2019,5,122322.0,-0.0007254261878852919,Slight or No change
489,FORTIS,EQ,2019-05-06,137.75,137.15,137.75,135.6,        135.85,136.35,136.82,175876,24063209.5,1250,115120,65.46,2019,5,170437.5,-0.010163339382940118,Slight or No change
490,FORTIS,EQ,2019-05-07,136.35,136.0,136.7,135.0,        135.35,135.2,135.94,165465,22493161.85,865,99695,60.25,2019,5,116947.99999999999,-0.008434176751008438,Slight or No change
491,FORTIS,EQ,2019-05-08,135.2,135.35,135.75,133.3,        133.50,133.6,134.16,377871,50693610.2,2454,246366,65.2,2019,5,327854.39999999997,-0.011834319526627168,Slight or No change
492,FORTIS,EQ,2019-05-09,133.6,133.6,133.75,132.3,        133.05,133.0,132.89,959494,127506510.15,7299,798500,83.22,2019,5,970767.0,-0.004491017964071808,Slight or No change
493,FORTIS,EQ,2019-05-10,133.0,133.05,133.6,131.0,        131.50,131.9,132.55,868778,115155250.65,3592,658577,75.8,2019,5,473784.80000000005,-0.008270676691729317,Slight or No change
494,FORTIS,EQ,2019-05-13,131.9,131.1,132.05,129.2,        129.80,129.7,130.51,412786,53870829.8,2896,322608,78.15,2019,5,375611.19999999995,-0.016679302501895532,Slight or No change
